timestamp,solar_irradiance,wind_speed,temperature,cloud_cover,solar_kw,wind_kw
2025-06-01 16:00:00,332.6,4.87,38.25,21.12,26.608,1.3368206365740742
2025-06-01 17:00:00,137.45,5.04,37.07,34.13,10.996,1.48176
2025-06-01 18:00:00,16.05,4.25,35.22,53.42,1.2840000000000003,0.8884910300925926
2025-06-01 19:00:00,0.0,4.52,33.76,69.05,0.0,1.0688125925925922
2025-06-01 20:00:00,0.0,5.26,32.91,76.08,0.0,1.6843932407407405
2025-06-01 21:00:00,0.0,5.19,32.07,84.58,0.0,1.6180365625000004
2025-06-01 22:00:00,0.0,4.34,31.13,91.59,0.0,0.9461400925925924
2025-06-01 23:00:00,0.0,3.29,30.19,95.48,0.0,0.41216769675925924
2025-06-02 00:00:00,0.0,2.62,29.66,96.76,0.0,0.0
2025-06-02 01:00:00,0.0,2.04,29.25,86.0,0.0,0.0
2025-06-02 02:00:00,0.0,1.31,28.77,99.33,0.0,0.0
2025-06-02 03:00:00,0.0,0.85,28.32,99.32,0.0,0.0
2025-06-02 04:00:00,0.0,1.53,28.29,99.26,0.0,0.0
2025-06-02 05:00:00,18.58,3.04,28.04,99.87,1.4864,0.3251674074074074
2025-06-02 06:00:00,92.38,4.74,28.68,99.89,7.3904,1.2325975000000002
2025-06-02 07:00:00,189.2,6.42,30.16,99.62,15.136,3.0626074999999995
2025-06-02 08:00:00,355.23,7.13,32.17,98.78,28.418400000000005,4.1952210300925925
2025-06-02 09:00:00,579.67,6.95,34.43,94.47,46.373599999999996,3.8854441550925927
2025-06-02 10:00:00,638.12,6.29,36.04,89.62,51.049600000000005,2.880303113425926
2025-06-02 11:00:00,859.22,5.56,37.12,59.64,68.7376,1.9893474074074071
2025-06-02 12:00:00,828.88,4.97,37.58,69.88,66.3104,1.4208735300925923
2025-06-02 13:00:00,771.9,4.52,37.61,48.9,61.752,1.0688125925925922
2025-06-02 14:00:00,625.55,4.14,37.09,34.53,50.044,0.8212724999999998
2025-06-02 15:00:00,417.17,3.61,36.74,39.85,33.3736,0.544512511574074
2025-06-02 16:00:00,231.02,3.04,36.13,52.49,18.4816,0.3251674074074074
2025-06-02 17:00:00,97.75,2.8,35.09,65.87,7.82,0.0
2025-06-02 18:00:00,11.27,3.58,33.22,81.57,0.9015999999999998,0.5310499074074074
2025-06-02 19:00:00,0.0,5.35,30.9,95.98,0.0,1.7723423032407404
2025-06-02 20:00:00,0.0,5.63,28.82,99.64,0.0,2.065434571759259
2025-06-02 21:00:00,0.0,5.61,27.34,99.61,0.0,2.0435009375000006
2025-06-02 22:00:00,0.0,5.35,26.54,99.47,0.0,1.7723423032407404
2025-06-02 23:00:00,0.0,4.99,26.01,99.42,0.0,1.4380960532407407
2025-06-03 00:00:00,0.0,4.74,25.53,99.35,0.0,1.2325975000000002
2025-06-03 01:00:00,0.0,4.52,25.05,99.43,0.0,1.0688125925925922
2025-06-03 02:00:00,0.0,4.16,24.72,99.99,0.0,0.8332325925925926
2025-06-03 03:00:00,0.0,3.86,24.65,99.45,0.0,0.6656534259259259
2025-06-03 04:00:00,0.0,3.72,24.77,99.46,0.0,0.5958200000000001
2025-06-03 05:00:00,11.57,4.29,25.2,100.0,0.9256000000000001,0.9138146875000002
2025-06-03 06:00:00,77.88,5.21,26.82,98.82,6.2303999999999995,1.6368143634259258
2025-06-03 07:00:00,160.0,6.23,29.59,99.45,12.8,2.798661655092593
2025-06-03 08:00:00,287.35,7.21,31.67,98.83,22.988000000000007,4.338025011574074
2025-06-03 09:00:00,290.3,7.05,33.02,98.11,23.224000000000004,4.0555859375
2025-06-03 10:00:00,248.0,6.66,34.02,98.22,19.840000000000003,3.4190775
2025-06-03 11:00:00,285.4,6.24,34.98,97.63,22.832,2.8121600000000004
2025-06-03 12:00:00,381.7,5.88,35.5,95.8,30.536,2.35298
2025-06-03 13:00:00,314.48,5.56,35.66,98.48,25.158400000000004,1.9893474074074071
2025-06-03 14:00:00,414.58,5.12,35.54,94.16,33.1664,1.5534459259259261
2025-06-03 15:00:00,445.55,4.49,35.15,24.77,35.644,1.047671863425926
2025-06-03 16:00:00,266.27,3.72,34.38,36.21,21.301600000000004,0.5958200000000001
2025-06-03 17:00:00,111.25,2.58,33.21,47.39,8.9,0.0
2025-06-03 18:00:00,15.12,1.32,31.6,56.46,1.2096,0.0
2025-06-03 19:00:00,0.0,1.06,30.33,66.32,0.0,0.0
2025-06-03 20:00:00,0.0,1.44,29.42,75.37,0.0,0.0
2025-06-03 21:00:00,0.0,1.82,28.53,92.67,0.0,0.0
2025-06-03 22:00:00,0.0,2.12,27.67,91.78,0.0,0.0
2025-06-03 23:00:00,0.0,2.38,26.95,99.75,0.0,0.0
2025-06-04 00:00:00,0.0,2.51,26.31,99.76,0.0,0.0
2025-06-04 01:00:00,0.0,2.76,25.79,99.96,0.0,0.0
2025-06-04 02:00:00,0.0,3.13,25.38,98.95,0.0,0.3549108449074074
2025-06-04 03:00:00,0.0,3.43,25.06,99.84,0.0,0.4670556365740741
2025-06-04 04:00:00,0.0,3.55,24.72,99.4,0.0,0.5178110532407407
2025-06-04 05:00:00,12.12,3.87,24.88,100.0,0.9696,0.6708403125000001
2025-06-04 06:00:00,52.35,4.52,26.43,100.0,4.188000000000001,1.0688125925925922
2025-06-04 07:00:00,136.5,5.02,29.28,100.0,10.920000000000002,1.464189907407407
2025-06-04 08:00:00,247.32,5.82,31.67,98.76,19.785600000000002,2.2816825000000005
2025-06-04 09:00:00,441.17,6.35,33.49,87.11,35.2936,2.963517071759259
2025-06-04 10:00:00,562.0,6.54,35.01,82.59,44.96000000000001,3.2375724999999997
2025-06-04 11:00:00,618.62,6.36,36.11,82.47,49.48960000000001,2.9775400000000007
2025-06-04 12:00:00,517.15,5.94,36.79,97.13,41.37200000000001,2.4257475000000004
2025-06-04 13:00:00,515.88,5.47,37.07,88.14,41.2704,1.8942977199074071
2025-06-04 14:00:00,641.88,5.21,37.24,39.57,51.35040000000001,1.6368143634259258
2025-06-04 15:00:00,512.28,5.14,36.97,8.25,40.9824,1.5717215740740738
2025-06-04 16:00:00,299.3,5.01,36.17,25.1,23.944000000000003,1.4554571875
2025-06-04 17:00:00,124.15,4.66,35.04,42.44,9.932000000000002,1.1712349074074075
2025-06-04 18:00:00,16.55,2.69,32.88,58.39,1.3240000000000003,0.0
2025-06-04 19:00:00,0.0,2.28,31.38,73.49,0.0,0.0
2025-06-04 20:00:00,0.0,2.1,30.7,75.4,0.0,0.0
2025-06-04 21:00:00,0.0,1.82,30.1,76.91,0.0,0.0
2025-06-04 22:00:00,0.0,1.46,29.67,85.24,0.0,0.0
2025-06-04 23:00:00,0.0,1.1,29.29,97.05,0.0,0.0
2025-06-05 00:00:00,0.0,1.0,28.65,99.24,0.0,0.0
2025-06-05 01:00:00,0.0,1.39,27.7,96.71,0.0,0.0
2025-06-05 02:00:00,0.0,1.84,26.67,99.67,0.0,0.0
2025-06-05 03:00:00,0.0,2.15,25.82,99.49,0.0,0.0
2025-06-05 04:00:00,0.0,2.3,25.21,99.07,0.0,0.0
2025-06-05 05:00:00,23.15,2.71,25.38,97.23,1.8519999999999996,0.0
2025-06-05 06:00:00,139.2,3.7,27.3,94.29,11.136,0.5862615740740741
2025-06-05 07:00:00,310.1,3.46,30.21,94.43,24.808000000000007,0.4794182407407407
2025-06-05 08:00:00,486.17,3.04,32.68,94.94,38.8936,0.3251674074074074
2025-06-05 09:00:00,682.78,2.71,34.5,39.97,54.6224,0.0
2025-06-05 10:00:00,861.88,2.39,35.88,5.88,68.9504,0.0
2025-06-05 11:00:00,959.45,2.01,36.96,1.51,76.75600000000001,0.0
2025-06-05 12:00:00,921.17,1.78,37.71,9.89,73.69359999999999,0.0
2025-06-05 13:00:00,836.35,1.9,38.17,11.52,66.908,0.0
2025-06-05 14:00:00,709.47,2.39,38.37,6.52,56.757600000000004,0.0
2025-06-05 15:00:00,559.7,2.93,38.22,1.51,44.77600000000001,0.0
2025-06-05 16:00:00,338.65,3.36,37.64,25.86,27.092,0.43903999999999993
2025-06-05 17:00:00,144.77,3.51,36.59,49.05,11.581600000000002,0.5005040624999999
2025-06-05 18:00:00,19.23,2.15,34.17,74.04,1.5384000000000002,0.0
2025-06-05 19:00:00,0.0,2.08,32.54,99.33,0.0,0.0
2025-06-05 20:00:00,0.0,2.0,31.95,98.06,0.0,0.0
2025-06-05 21:00:00,0.0,1.92,31.53,93.62,0.0,0.0
2025-06-05 22:00:00,0.0,1.85,31.28,90.15,0.0,0.0
2025-06-05 23:00:00,0.0,1.89,30.89,70.87,0.0,0.0
2025-06-06 00:00:00,0.0,2.0,30.42,36.58,0.0,0.0
2025-06-06 01:00:00,0.0,1.97,30.0,47.08,0.0,0.0
2025-06-06 02:00:00,0.0,1.71,29.45,18.53,0.0,0.0
2025-06-06 03:00:00,0.0,1.16,28.84,23.92,0.0,0.0
2025-06-06 04:00:00,0.0,0.51,28.51,27.5,0.0,0.0
2025-06-06 05:00:00,26.27,0.91,28.55,21.59,2.1016,0.0
2025-06-06 06:00:00,159.93,1.99,28.93,14.6,12.794400000000003,0.0
2025-06-06 07:00:00,348.5,2.69,30.08,10.16,27.879999999999995,0.0
2025-06-06 08:00:00,552.33,2.73,32.42,4.02,44.1864,0.0
2025-06-06 09:00:00,732.17,3.2,34.81,1.51,58.5736,0.3792592592592593
2025-06-06 10:00:00,859.72,4.1,36.63,1.01,68.7776,0.797696759259259
2025-06-06 11:00:00,939.33,4.79,38.45,3.02,75.1464,1.2720166550925927
2025-06-06 12:00:00,840.08,5.16,39.32,24.47,67.20640000000002,1.59014
2025-06-06 13:00:00,818.12,5.27,39.59,7.75,65.4496,1.6940183217592588
2025-06-06 14:00:00,693.25,5.32,39.66,4.57,55.46000000000001,1.7426940740740746
2025-06-06 15:00:00,516.08,5.54,39.81,4.15,41.286400000000015,1.9679567592592593
2025-06-06 16:00:00,302.83,5.59,39.0,19.85,24.226399999999998,2.021723136574074
2025-06-06 17:00:00,130.23,4.42,37.83,34.55,10.418399999999998,0.999431574074074
2025-06-06 18:00:00,17.25,3.07,35.55,53.89,1.3800000000000001,0.334889386574074
2025-06-06 19:00:00,0.0,2.96,34.16,70.61,0.0,0.0
2025-06-06 20:00:00,0.0,3.01,33.25,99.19,0.0,0.31563542824074065
2025-06-06 21:00:00,0.0,3.04,32.23,99.11,0.0,0.3251674074074074
2025-06-06 22:00:00,0.0,2.97,31.14,96.08,0.0,0.0
2025-06-06 23:00:00,0.0,2.72,30.26,87.71,0.0,0.0
2025-06-07 00:00:00,0.0,2.31,29.54,84.12,0.0,0.0
2025-06-07 01:00:00,0.0,1.87,29.0,39.65,0.0,0.0
2025-06-07 02:00:00,0.0,1.32,28.87,64.44,0.0,0.0
2025-06-07 03:00:00,0.0,0.75,28.99,77.1,0.0,0.0
2025-06-07 04:00:00,0.0,0.36,28.97,89.84,0.0,0.0
2025-06-07 05:00:00,23.27,0.62,29.02,79.08,1.8616000000000001,0.0
2025-06-07 06:00:00,145.98,1.59,30.52,66.36,11.6784,0.0
2025-06-07 07:00:00,301.23,2.51,33.19,56.77,24.0984,0.0
2025-06-07 08:00:00,481.08,3.13,36.14,46.09,38.4864,0.3549108449074074
2025-06-07 09:00:00,650.42,3.45,38.31,35.62,52.03360000000001,0.4752734375000001
2025-06-07 10:00:00,791.88,3.88,40.1,25.14,63.35040000000001,0.676054074074074
2025-06-07 11:00:00,921.55,4.34,41.42,14.54,73.724,0.9461400925925924
2025-06-07 12:00:00,961.08,4.81,42.35,3.88,76.88640000000001,1.2880166782407403
2025-06-07 13:00:00,901.25,5.24,42.94,1.01,72.10000000000001,1.6652525925925925
2025-06-07 14:00:00,766.25,5.49,43.15,4.52,61.300000000000004,1.9151521875000002
2025-06-07 15:00:00,587.2,5.56,42.92,4.02,46.976000000000006,1.9893474074074071
2025-06-07 16:00:00,358.6,5.52,42.26,24.87,28.688000000000002,1.9467199999999996
2025-06-07 17:00:00,156.62,4.82,41.06,45.59,12.529600000000002,1.2960667592592596
2025-06-07 18:00:00,19.92,2.79,37.87,69.46,1.5936000000000001,0.0
2025-06-07 19:00:00,0.0,2.71,36.22,91.76,0.0,0.0
2025-06-07 20:00:00,0.0,2.6,35.42,90.8,0.0,0.0
2025-06-07 21:00:00,0.0,2.43,34.51,86.73,0.0,0.0
2025-06-07 22:00:00,0.0,2.14,33.54,80.36,0.0,0.0
2025-06-07 23:00:00,0.0,1.78,32.63,80.9,0.0,0.0
2025-06-08 00:00:00,0.0,1.46,31.79,38.72,0.0,0.0
2025-06-08 01:00:00,0.0,1.26,30.92,47.38,0.0,0.0
2025-06-08 02:00:00,0.0,1.34,30.27,27.54,0.0,0.0
2025-06-08 03:00:00,0.0,1.89,29.79,26.76,0.0,0.0
2025-06-08 04:00:00,0.0,2.69,28.86,17.17,0.0,0.0
2025-06-08 05:00:00,26.55,3.57,28.53,14.86,2.124,0.5266121874999999
2025-06-08 06:00:00,162.57,5.53,30.16,11.81,13.0056,1.9573191782407409
2025-06-08 07:00:00,348.45,6.58,32.73,10.75,27.876,3.297341574074074
2025-06-08 08:00:00,544.1,7.3,35.69,9.24,43.528000000000006,4.502511574074074
2025-06-08 09:00:00,715.78,7.31,38.6,7.61,57.26240000000001,4.521040405092592
2025-06-08 10:00:00,843.8,7.1,40.89,5.84,67.504,4.142488425925926
2025-06-08 11:00:00,972.75,6.91,42.79,3.85,77.82000000000001,3.8187427199074078
2025-06-08 12:00:00,975.0,6.82,43.96,1.95,78.0,3.671464907407408
2025-06-08 13:00:00,912.17,6.86,44.62,0.04,72.9736,3.736445092592593
2025-06-08 14:00:00,763.88,6.92,44.72,15.97,61.110400000000006,3.8353459259259255
2025-06-08 15:00:00,572.12,6.94,44.32,31.86,45.7696,3.868696574074075
2025-06-08 16:00:00,359.05,6.79,43.54,47.94,28.724000000000004,3.62322730324074
2025-06-08 17:00:00,159.15,5.96,42.2,64.12,12.732000000000001,2.4503325925925927
2025-06-08 18:00:00,22.42,3.54,38.39,80.76,1.7936000000000005,0.5134475000000001
2025-06-08 19:00:00,0.0,3.56,36.07,96.96,0.0,0.5221992592592594
2025-06-08 20:00:00,0.0,3.71,35.08,99.16,0.0,0.5910279050925925
2025-06-08 21:00:00,0.0,3.93,34.16,99.95,0.0,0.7025284375
2025-06-08 22:00:00,0.0,4.31,33.27,99.89,0.0,0.9266549884259258
2025-06-08 23:00:00,0.0,4.81,32.37,99.18,0.0,1.2880166782407403
2025-06-09 00:00:00,0.0,5.46,31.54,93.09,0.0,1.8839275
2025-06-09 01:00:00,0.0,6.1,30.78,85.87,0.0,2.6270949074074066
2025-06-09 02:00:00,0.0,6.67,30.1,66.14,0.0,3.4345018865740733
2025-06-09 03:00:00,0.0,7.18,29.52,64.25,0.0,4.284099907407406
2025-06-09 04:00:00,0.0,7.62,28.98,68.66,0.0,5.120957500000001
2025-06-09 05:00:00,22.45,8.26,28.87,60.86,1.7959999999999998,6.522684907407408
2025-06-09 06:00:00,140.5,8.73,30.49,52.07,11.240000000000002,7.7006784375000015
2025-06-09 07:00:00,305.5,9.56,33.58,44.46,24.44,10.112532592592594
2025-06-09 08:00:00,488.73,10.38,36.91,36.96,39.0984,12.944292500000003
2025-06-09 09:00:00,663.2,10.14,39.78,29.68,53.05600000000001,12.067022500000002
2025-06-09 10:00:00,800.38,9.46,42.07,22.43,64.0304,9.798501574074077
2025-06-09 11:00:00,949.6,8.83,43.65,15.03,75.968,7.968349386574074
2025-06-09 12:00:00,973.35,8.38,44.6,7.6,77.86800000000001,6.8111165740740764
2025-06-09 13:00:00,933.5,8.15,45.06,0.02,74.67999999999999,6.26554832175926
2025-06-09 14:00:00,781.22,8.03,45.06,16.42,62.497600000000006,5.9928429050925915
2025-06-09 15:00:00,586.42,7.9,44.61,32.86,46.9136,5.706469907407408
2025-06-09 16:00:00,366.42,7.71,43.72,49.49,29.313600000000005,5.3045603125
2025-06-09 17:00:00,160.88,6.8,42.25,66.22,12.870400000000002,3.6392592592592585
2025-06-09 18:00:00,21.98,4.28,38.36,83.2,1.7584,0.9074392592592594
2025-06-09 19:00:00,0.0,4.37,35.91,99.98,0.0,0.9658964467592595
2025-06-09 20:00:00,0.0,4.9,34.97,99.97,0.0,1.361678240740741
2025-06-09 21:00:00,0.0,5.47,34.12,99.95,0.0,1.8942977199074071
2025-06-09 22:00:00,0.0,6.13,33.33,99.95,0.0,2.6660462615740737
2025-06-09 23:00:00,0.0,6.63,32.57,99.99,0.0,3.3730815625
2025-06-10 00:00:00,0.0,6.81,31.79,100.0,0.0,3.6553384374999993
2025-06-10 01:00:00,0.0,6.94,31.13,85.06,0.0,3.868696574074075
2025-06-10 02:00:00,0.0,7.16,30.65,100.0,0.0,4.248399259259259
2025-06-10 03:00:00,0.0,7.41,30.32,100.0,0.0,4.7091321875
2025-06-10 04:00:00,0.0,7.6,30.03,100.0,0.0,5.08074074074074
2025-06-10 05:00:00,27.55,7.96,30.13,88.95,2.204,5.83748074074074
2025-06-10 06:00:00,179.45,8.57,31.93,76.43,14.356000000000002,7.284986030092594
2025-06-10 07:00:00,377.0,8.92,35.49,66.18,30.160000000000004,8.214494074074075
2025-06-10 08:00:00,587.22,9.66,38.86,55.28,46.97760000000001,10.4332025
2025-06-10 09:00:00,769.58,8.94,41.04,44.48,61.5664,8.269872499999998
2025-06-10 10:00:00,903.15,7.76,42.62,33.81,72.252,5.408432592592592
2025-06-10 11:00:00,982.8,6.71,43.83,23.1,78.62400000000001,3.4966633217592595
2025-06-10 12:00:00,988.72,5.95,44.56,12.32,79.0976,2.4380193865740742
2025-06-10 13:00:00,930.38,5.38,44.88,1.47,74.4304,1.802324907407407
2025-06-10 14:00:00,803.1,5.02,44.8,0.5,64.248,1.464189907407407
2025-06-10 15:00:00,622.85,4.89,44.3,4.02,49.828,1.3533584374999996
2025-06-10 16:00:00,398.95,4.9,43.38,26.7,31.915999999999997,1.361678240740741
2025-06-10 17:00:00,177.62,4.8,42.0,51.42,14.209600000000002,1.2799999999999998
2025-06-10 18:00:00,23.88,3.16,38.38,75.89,1.9104,0.36521407407407414
2025-06-10 19:00:00,0.0,3.49,36.05,99.99,0.0,0.49199709490740756
2025-06-10 20:00:00,0.0,3.87,35.18,99.93,0.0,0.6708403125000001
2025-06-10 21:00:00,0.0,4.28,34.37,99.93,0.0,0.9074392592592594
2025-06-10 22:00:00,0.0,4.78,33.63,99.93,0.0,1.2640665740740742
2025-06-10 23:00:00,0.0,5.37,32.98,99.96,0.0,1.7922934375
2025-06-11 00:00:00,0.0,5.78,32.32,100.0,0.0,2.2349600925925928
2025-06-11 01:00:00,0.0,6.01,31.73,86.07,0.0,2.512520844907407
2025-06-11 02:00:00,0.0,6.25,31.21,100.0,0.0,2.8257016782407405
2025-06-11 03:00:00,0.0,6.48,30.77,99.38,0.0,3.1492800000000005
2025-06-11 04:00:00,0.0,6.59,30.39,93.38,0.0,3.3123979050925922
2025-06-11 05:00:00,26.35,6.9,30.48,81.25,2.108,3.802187500000001
2025-06-11 06:00:00,168.9,7.52,32.45,66.41,13.512,4.921979259259259
2025-06-11 07:00:00,336.23,7.43,36.27,56.93,26.898400000000006,4.747365821759259
2025-06-11 08:00:00,522.5,6.74,39.72,45.38,41.800000000000004,3.5437734259259264
2025-06-11 09:00:00,694.22,5.18,41.63,34.11,55.53760000000001,1.6087017592592592
2025-06-11 10:00:00,835.47,3.68,43.08,23.17,66.83760000000001,0.5768059259259259
2025-06-11 11:00:00,936.15,2.58,44.18,12.21,74.892,0.0
2025-06-11 12:00:00,977.25,1.97,44.87,1.06,78.18,0.0
2025-06-11 13:00:00,905.1,1.7,45.21,4.55,72.408,0.0
2025-06-11 14:00:00,763.62,1.86,45.27,10.86,61.0896,0.0
2025-06-11 15:00:00,585.08,2.28,44.99,9.15,46.806400000000004,0.0
2025-06-11 16:00:00,365.23,2.75,44.27,23.28,29.218400000000003,0.0
2025-06-11 17:00:00,159.48,3.19,43.11,37.13,12.7584,0.3757148032407408
2025-06-11 18:00:00,19.9,2.49,40.26,58.17,1.5919999999999999,0.0
2025-06-11 19:00:00,0.0,3.0,38.39,75.03,0.0,0.3125
2025-06-11 20:00:00,0.0,3.37,37.69,69.49,0.0,0.4429716782407408
2025-06-11 21:00:00,0.0,3.53,36.8,72.91,0.0,0.5091085300925925
2025-06-11 22:00:00,0.0,3.54,35.92,78.27,0.0,0.5134475000000001
2025-06-11 23:00:00,0.0,3.44,35.07,86.43,0.0,0.4711525925925925
2025-06-12 00:00:00,0.0,3.22,34.24,90.01,0.0,0.3864149074074075
2025-06-12 01:00:00,0.0,2.95,33.39,87.04,0.0,0.0
2025-06-12 02:00:00,0.0,2.75,32.54,95.61,0.0,0.0
2025-06-12 03:00:00,0.0,2.61,31.77,92.55,0.0,0.0
2025-06-12 04:00:00,0.0,2.5,31.07,92.81,0.0,0.0
2025-06-12 05:00:00,27.08,2.67,31.03,81.23,2.1664000000000003,0.0
2025-06-12 06:00:00,173.65,3.58,33.03,67.53,13.892,0.5310499074074074
2025-06-12 07:00:00,371.4,3.22,36.62,56.84,29.711999999999996,0.3864149074074075
2025-06-12 08:00:00,573.08,2.99,40.64,46.36,45.84640000000001,0.0
2025-06-12 09:00:00,755.4,2.18,42.81,35.2,60.431999999999995,0.0
2025-06-12 10:00:00,890.15,1.43,44.12,23.99,71.212,0.0
2025-06-12 11:00:00,971.1,0.98,45.04,12.62,77.68800000000002,0.0
2025-06-12 12:00:00,974.12,0.78,45.67,0.92,77.9296,0.0
2025-06-12 13:00:00,900.72,0.74,46.04,2.53,72.05760000000001,0.0
2025-06-12 14:00:00,735.28,0.83,46.06,19.98,58.822399999999995,0.0
2025-06-12 15:00:00,553.05,1.02,45.75,22.54,44.244,0.0
2025-06-12 16:00:00,321.1,1.24,45.12,31.63,25.688000000000002,0.0
2025-06-12 17:00:00,136.95,1.51,44.09,39.82,10.956,0.0
2025-06-12 18:00:00,17.92,1.34,41.44,53.9,1.4336000000000002,0.0
2025-06-12 19:00:00,0.0,1.87,39.71,65.2,0.0,0.0
2025-06-12 20:00:00,0.0,3.08,38.85,66.76,0.0,0.33817259259259264
2025-06-12 21:00:00,0.0,4.41,37.52,88.2,0.0,0.9926634375000001
2025-06-12 22:00:00,0.0,4.76,36.39,94.2,0.0,1.248265925925926
2025-06-12 23:00:00,0.0,4.6,35.53,96.74,0.0,1.126574074074074
2025-06-13 00:00:00,0.0,4.25,34.79,82.85,0.0,0.8884910300925926
2025-06-13 01:00:00,0.0,3.98,34.16,87.99,0.0,0.7296850925925925
2025-06-13 02:00:00,0.0,3.59,33.53,68.91,0.0,0.5355124884259258
2025-06-13 03:00:00,0.0,3.13,32.87,87.13,0.0,0.3549108449074074
2025-06-13 04:00:00,0.0,2.83,32.3,96.31,0.0,0.0
2025-06-13 05:00:00,23.4,3.21,32.46,85.31,1.8719999999999999,0.38282593749999994
2025-06-13 06:00:00,136.18,4.08,34.09,73.94,10.894400000000001,0.7860800000000001
2025-06-13 07:00:00,279.7,4.47,37.66,63.54,22.376,1.0337340624999998
2025-06-13 08:00:00,488.25,4.55,40.45,53.31,39.06,1.0902358217592591
2025-06-13 09:00:00,691.1,4.41,42.14,26.69,55.288000000000004,0.9926634375000001
2025-06-13 10:00:00,837.05,4.21,43.56,0.5,66.964,0.8636395949074073
2025-06-13 11:00:00,798.17,4.0,44.74,31.32,63.8536,0.7407407407407407
2025-06-13 12:00:00,726.25,3.76,45.47,59.56,58.1,0.6152474074074074
2025-06-13 13:00:00,593.17,3.54,45.76,58.43,47.4536,0.5134475000000001
2025-06-13 14:00:00,532.42,3.35,45.63,55.08,42.5936,0.43513165509259266
2025-06-13 15:00:00,421.17,3.31,45.16,40.85,33.693599999999996,0.4197302199074074
2025-06-13 16:00:00,249.95,3.4,44.2,53.27,19.996,0.4549074074074073
2025-06-13 17:00:00,112.07,3.68,43.06,66.01,8.9656,0.5768059259259259
2025-06-13 18:00:00,16.8,3.2,41.14,83.06,1.3440000000000003,0.3792592592592593
2025-06-13 19:00:00,0.0,4.2,39.64,97.27,0.0,0.8575
2025-06-13 20:00:00,0.0,5.51,38.85,95.93,0.0,1.9361591550925925
2025-06-13 21:00:00,0.0,6.31,37.96,96.88,0.0,2.9078656365740736
2025-06-13 22:00:00,0.0,6.44,37.09,97.5,0.0,3.09131925925926
2025-06-13 23:00:00,0.0,5.99,36.26,98.39,0.0,2.4875208217592597
2025-06-14 00:00:00,0.0,5.33,35.44,98.96,0.0,1.7525397800925926
2025-06-14 01:00:00,0.0,4.8,34.61,99.91,0.0,1.2799999999999998
2025-06-14 02:00:00,0.0,4.25,33.86,84.3,0.0,0.8884910300925926
2025-06-14 03:00:00,0.0,3.69,33.21,99.85,0.0,0.5815209375
2025-06-14 04:00:00,0.0,3.1,32.66,99.75,0.0,0.3448032407407408
2025-06-14 05:00:00,22.12,3.32,32.71,92.55,1.7696000000000003,0.4235459259259259
2025-06-14 06:00:00,126.5,4.13,34.58,84.57,10.120000000000001,0.815335613425926
2025-06-14 07:00:00,261.65,4.51,37.13,77.38,20.932000000000002,1.0617343865740738
2025-06-14 08:00:00,443.23,4.06,39.09,70.24,35.458400000000005,0.7745765740740739
2025-06-14 09:00:00,612.08,3.56,40.8,54.49,48.96640000000001,0.5221992592592594
2025-06-14 10:00:00,739.58,3.14,42.31,38.92,59.1664,0.358323425925926
2025-06-14 11:00:00,852.42,2.92,43.53,23.44,68.19359999999999,0.0
2025-06-14 12:00:00,877.85,2.82,44.38,8.39,70.228,0.0
2025-06-14 13:00:00,817.2,2.8,44.83,1.51,65.376,0.0
2025-06-14 14:00:00,689.38,2.78,44.83,0.5,55.150400000000005,0.0
2025-06-14 15:00:00,509.65,2.88,44.29,4.25,40.772,0.0
2025-06-14 16:00:00,306.83,3.14,43.45,24.66,24.546400000000002,0.358323425925926
2025-06-14 17:00:00,135.75,3.52,42.23,43.3,10.860000000000001,0.5047940740740741
2025-06-14 18:00:00,21.55,3.41,40.83,65.0,1.724,0.458933113425926
2025-06-14 19:00:00,0.0,3.98,39.5,85.63,0.0,0.7296850925925925
2025-06-14 20:00:00,0.0,5.09,38.71,98.29,0.0,1.526298946759259
2025-06-14 21:00:00,0.0,5.47,37.75,99.0,0.0,1.8942977199074071
2025-06-14 22:00:00,0.0,5.5,36.77,99.23,0.0,1.9256365740740742
2025-06-14 23:00:00,0.0,5.34,35.89,98.47,0.0,1.7624225
2025-06-15 00:00:00,0.0,5.01,35.1,98.44,0.0,1.4554571875
2025-06-15 01:00:00,0.0,4.61,34.36,99.55,0.0,1.1339372800925929
2025-06-15 02:00:00,0.0,4.09,33.66,99.69,0.0,0.7918741782407406
2025-06-15 03:00:00,0.0,3.34,32.97,99.66,0.0,0.43124657407407396
2025-06-15 04:00:00,0.0,2.69,32.35,99.67,0.0,0.0
2025-06-15 05:00:00,23.05,2.59,32.13,97.14,1.8440000000000003,0.0
2025-06-15 06:00:00,125.82,2.92,33.21,94.76,10.0656,0.0
2025-06-15 07:00:00,279.05,2.3,35.02,92.76,22.324,0.0
2025-06-15 08:00:00,424.48,1.29,37.25,91.72,33.958400000000005,0.0
2025-06-15 09:00:00,517.35,0.41,39.12,79.91,41.388000000000005,0.0
2025-06-15 10:00:00,655.7,0.65,40.54,57.83,52.45600000000001,0.0
2025-06-15 11:00:00,851.1,1.58,41.77,34.21,68.08800000000001,0.0
2025-06-15 12:00:00,737.97,2.44,42.62,67.32,59.0376,0.0
2025-06-15 13:00:00,503.6,3.2,43.07,88.1,40.28800000000001,0.3792592592592593
2025-06-15 14:00:00,477.38,3.79,42.97,61.16,38.190400000000004,0.6300918865740741
2025-06-15 15:00:00,310.1,4.23,42.16,70.97,24.808000000000007,0.8760065625000003
